County,Date,Count
Pinellas,2020-10-15,2
Pinellas,2020-10-16,5
Pinellas,2020-10-18,1
Pinellas,2020-10-19,1
Pinellas,2020-10-20,2
Pinellas,2020-10-21,1
Pinellas,2020-10-23,1
Pinellas,2020-10-24,1
Pinellas,2020-10-25,4
Pinellas,2020-10-26,1
Pinellas,2020-10-27,1
Pinellas,2020-10-28,1
Pinellas,2020-10-31,1
Pinellas,2020-11-03,1
Pinellas,2020-11-05,2
Pinellas,2020-11-07,4
Pinellas,2020-11-08,1
Pinellas,2020-11-11,1
Pinellas,2020-11-17,1
Polk,2020-03-20,1
Polk,2020-03-21,1
Polk,2020-03-28,1
Polk,2020-03-29,1
Polk,2020-03-30,1
Polk,2020-04-02,2
Polk,2020-04-03,2
Polk,2020-04-05,1
Polk,2020-04-08,1
Polk,2020-04-09,5
Polk,2020-04-13,1
Polk,2020-04-14,3
Polk,2020-04-15,1
Polk,2020-04-16,5
Polk,2020-04-20,3
Polk,2020-04-21,2
Polk,2020-04-23,1
Polk,2020-04-24,2
Polk,2020-04-25,1
Polk,2020-04-26,8
Polk,2020-04-28,1
Polk,2020-04-29,2
Polk,2020-04-30,1
Polk,2020-05-02,2
Polk,2020-05-03,2
Polk,2020-05-04,2
Polk,2020-05-05,1
Polk,2020-05-06,2
Polk,2020-05-08,1
Polk,2020-05-09,1
Polk,2020-05-12,2
Polk,2020-05-13,3
Polk,2020-05-14,1
Polk,2020-05-16,2
Polk,2020-05-18,2
Polk,2020-05-19,1
Polk,2020-05-20,3
Polk,2020-05-21,3
Polk,2020-05-25,1
Polk,2020-05-26,1
Polk,2020-05-27,5
Polk,2020-05-28,2
Polk,2020-05-30,2
Polk,2020-05-31,2
Polk,2020-06-03,1
Polk,2020-06-04,2
Polk,2020-06-06,1
Polk,2020-06-08,2
Polk,2020-06-09,1
Polk,2020-06-10,2
Polk,2020-06-11,1
Polk,2020-06-15,1
Polk,2020-06-16,2
Polk,2020-06-17,2
Polk,2020-06-18,7
Polk,2020-06-19,2
Polk,2020-06-20,3
Polk,2020-06-21,3
Polk,2020-06-22,1
Polk,2020-06-23,5
Polk,2020-06-24,3
Polk,2020-06-25,6
Polk,2020-06-26,6
Polk,2020-06-27,5
Polk,2020-06-28,3
Polk,2020-06-29,4
Polk,2020-06-30,4
Polk,2020-07-01,14
Polk,2020-07-02,12
Polk,2020-07-03,3
Polk,2020-07-04,5
Polk,2020-07-05,5
Polk,2020-07-06,8
Polk,2020-07-07,12
Polk,2020-07-08,15
Polk,2020-07-09,13
Polk,2020-07-10,13
Polk,2020-07-11,8
Polk,2020-07-12,10
Polk,2020-07-13,7
Polk,2020-07-14,9
Polk,2020-07-15,5
Polk,2020-07-16,8
Polk,2020-07-17,11
Polk,2020-07-18,8
Polk,2020-07-19,8
Polk,2020-07-20,4
Polk,2020-07-21,6
Polk,2020-07-22,10
Polk,2020-07-23,8
Polk,2020-07-24,3
Polk,2020-07-25,6
Polk,2020-07-26,25
Polk,2020-07-27,4
Polk,2020-07-28,8
Polk,2020-07-29,8
Polk,2020-07-30,3
Polk,2020-07-31,12
Polk,2020-08-01,12
Polk,2020-08-02,5
Polk,2020-08-03,2
Polk,2020-08-04,7
Polk,2020-08-05,9
Polk,2020-08-06,4
Polk,2020-08-07,4
Polk,2020-08-09,3
Polk,2020-08-10,5
Polk,2020-08-11,3
Polk,2020-08-12,1
Polk,2020-08-13,2
Polk,2020-08-14,8
Polk,2020-08-15,1
Polk,2020-08-16,2
Polk,2020-08-17,6
Polk,2020-08-18,4
Polk,2020-08-19,4
Polk,2020-08-20,6
Polk,2020-08-21,1
Polk,2020-08-22,5
Polk,2020-08-23,3
Polk,2020-08-24,5
Polk,2020-08-25,2
Polk,2020-08-26,3
Polk,2020-08-27,6
Polk,2020-08-28,3
Polk,2020-08-30,5
Polk,2020-08-31,3
Polk,2020-09-01,3
Polk,2020-09-02,2
Polk,2020-09-03,3
Polk,2020-09-04,4
Polk,2020-09-05,1
Polk,2020-09-06,3
Polk,2020-09-07,1
Polk,2020-09-08,1
Polk,2020-09-09,3
Polk,2020-09-10,2
Polk,2020-09-11,1
Polk,2020-09-12,5
Polk,2020-09-13,2
Polk,2020-09-14,1
Polk,2020-09-15,2
Polk,2020-09-16,2
Polk,2020-09-17,5
Polk,2020-09-18,4
Polk,2020-09-19,2
Polk,2020-09-20,2
Polk,2020-09-22,4
Polk,2020-09-23,1
Polk,2020-09-24,4
Polk,2020-09-25,1
Polk,2020-09-26,1
Polk,2020-09-29,1
Polk,2020-09-30,1
Polk,2020-10-01,1
Polk,2020-10-02,6
Polk,2020-10-03,1
Polk,2020-10-04,3
Polk,2020-10-05,2
Polk,2020-10-06,2
Polk,2020-10-07,1
Polk,2020-10-08,1
Polk,2020-10-09,1
Polk,2020-10-10,2
Polk,2020-10-11,2
Polk,2020-10-12,1
Polk,2020-10-13,2
Polk,2020-10-15,1
Polk,2020-10-16,1
Polk,2020-10-19,2
Polk,2020-10-22,1
Polk,2020-10-25,2
Polk,2020-10-26,1
Polk,2020-10-29,2
Polk,2020-10-31,1
Polk,2020-11-01,1
Polk,2020-11-02,1
Polk,2020-11-04,2
Polk,2020-11-05,1
Polk,2020-11-06,1
Polk,2020-11-10,1
Polk,2020-11-11,1
Putnam,2020-04-01,1
Putnam,2020-04-23,1
Putnam,2020-04-24,1
Putnam,2020-04-27,1
Putnam,2020-05-01,1
Putnam,2020-05-08,1
Putnam,2020-05-10,1
Putnam,2020-05-24,1
Putnam,2020-06-23,2
Putnam,2020-06-26,1
Putnam,2020-07-03,1
Putnam,2020-07-07,1
Putnam,2020-07-08,2
Putnam,2020-07-10,1
Putnam,2020-07-11,1
Putnam,2020-07-12,2
Putnam,2020-07-16,1
Putnam,2020-07-18,2
Putnam,2020-07-19,1
Putnam,2020-07-21,2
Putnam,2020-07-23,1
Putnam,2020-07-24,3
Putnam,2020-07-25,3
Putnam,2020-07-28,1
Putnam,2020-07-31,3
Putnam,2020-08-01,1
Putnam,2020-08-05,1
Putnam,2020-08-11,1
Putnam,2020-08-12,1
Putnam,2020-08-14,1
Putnam,2020-08-29,1
Putnam,2020-09-03,2
Putnam,2020-09-04,1
Putnam,2020-09-08,1
Putnam,2020-09-14,1
Putnam,2020-09-23,2
Putnam,2020-09-25,1
Putnam,2020-10-21,1
Putnam,2020-10-25,1
Putnam,2020-10-28,1
Putnam,2020-10-31,1
Putnam,2020-11-02,1
Santa Rosa,2020-03-05,1
Santa Rosa,2020-03-26,1
Santa Rosa,2020-04-04,1
Santa Rosa,2020-04-06,1
Santa Rosa,2020-04-09,2
Santa Rosa,2020-04-10,1
Santa Rosa,2020-04-15,1
Santa Rosa,2020-04-24,1
Santa Rosa,2020-06-19,1
Santa Rosa,2020-06-24,1
Santa Rosa,2020-06-25,1
Santa Rosa,2020-06-29,1
Santa Rosa,2020-06-30,1
Santa Rosa,2020-07-03,1
Santa Rosa,2020-07-06,6
Santa Rosa,2020-07-10,1
Santa Rosa,2020-07-11,3
Santa Rosa,2020-07-12,1
Santa Rosa,2020-07-13,1
Santa Rosa,2020-07-14,3
Santa Rosa,2020-07-15,1
Santa Rosa,2020-07-16,1
Santa Rosa,2020-07-17,3
Santa Rosa,2020-07-18,1
Santa Rosa,2020-07-19,4
Santa Rosa,2020-07-20,4
Santa Rosa,2020-07-21,1
Santa Rosa,2020-07-22,1
Santa Rosa,2020-07-23,4
Santa Rosa,2020-07-25,2
Santa Rosa,2020-07-28,2
Santa Rosa,2020-07-30,1
Santa Rosa,2020-08-01,1
Santa Rosa,2020-08-03,1
Santa Rosa,2020-08-04,1
Santa Rosa,2020-08-05,1
Santa Rosa,2020-08-06,1
Santa Rosa,2020-08-08,1
Santa Rosa,2020-08-10,2
Santa Rosa,2020-08-14,1
Santa Rosa,2020-08-15,2
Santa Rosa,2020-08-17,1
Santa Rosa,2020-08-18,3
Santa Rosa,2020-08-19,1
Santa Rosa,2020-08-20,1
Santa Rosa,2020-08-22,1
Santa Rosa,2020-08-27,4
Santa Rosa,2020-08-28,1
Santa Rosa,2020-08-31,1
Santa Rosa,2020-09-02,2
Santa Rosa,2020-09-03,1
Santa Rosa,2020-09-04,1
Santa Rosa,2020-09-06,1
Santa Rosa,2020-09-15,1
Santa Rosa,2020-09-29,1
Santa Rosa,2020-10-01,1
Santa Rosa,2020-10-07,1
Santa Rosa,2020-10-08,1
Santa Rosa,2020-10-13,1
Santa Rosa,2020-10-16,1
Santa Rosa,2020-10-21,1
Santa Rosa,2020-10-23,1
Santa Rosa,2020-10-24,1
Santa Rosa,2020-11-10,1
Santa Rosa,2020-11-13,1
Sarasota,2020-03-21,2
Sarasota,2020-03-23,1
Sarasota,2020-03-24,1
Sarasota,2020-03-25,1
Sarasota,2020-03-27,2
Sarasota,2020-03-28,1
Sarasota,2020-03-29,1
Sarasota,2020-03-30,1
Sarasota,2020-04-01,6
Sarasota,2020-04-02,1
Sarasota,2020-04-03,1
Sarasota,2020-04-05,1
Sarasota,2020-04-06,4
Sarasota,2020-04-07,2
Sarasota,2020-04-08,1
Sarasota,2020-04-10,1
Sarasota,2020-04-11,1
Sarasota,2020-04-12,3
Sarasota,2020-04-13,1
Sarasota,2020-04-14,2
Sarasota,2020-04-15,2
Sarasota,2020-04-16,4
Sarasota,2020-04-17,1
Sarasota,2020-04-18,2
Sarasota,2020-04-19,2
Sarasota,2020-04-20,2
Sarasota,2020-04-21,1
Sarasota,2020-04-23,1
Sarasota,2020-04-25,1
Sarasota,2020-04-26,2
Sarasota,2020-04-27,2
Sarasota,2020-04-28,2
Sarasota,2020-04-29,3
Sarasota,2020-04-30,1
Sarasota,2020-05-01,1
Sarasota,2020-05-04,2
Sarasota,2020-05-05,2
Sarasota,2020-05-06,1
Sarasota,2020-05-07,1
Sarasota,2020-05-08,1
Sarasota,2020-05-10,2
Sarasota,2020-05-13,10
Sarasota,2020-05-14,8
Sarasota,2020-05-15,1
Sarasota,2020-05-17,2
Sarasota,2020-05-19,1
Sarasota,2020-05-20,1
Sarasota,2020-05-21,1
Sarasota,2020-05-22,2
Sarasota,2020-05-24,1
Sarasota,2020-06-02,1
Sarasota,2020-06-04,2
Sarasota,2020-06-12,1
Sarasota,2020-06-13,1
Sarasota,2020-06-19,1
Sarasota,2020-06-22,2
Sarasota,2020-06-25,1
Sarasota,2020-06-28,2
Sarasota,2020-06-29,2
Sarasota,2020-06-30,2
Sarasota,2020-07-01,1
Sarasota,2020-07-02,5
Sarasota,2020-07-03,2
Sarasota,2020-07-04,5
Sarasota,2020-07-05,1
Sarasota,2020-07-06,6
Sarasota,2020-07-07,2
Sarasota,2020-07-08,1
Sarasota,2020-07-09,10
Sarasota,2020-07-10,4
Sarasota,2020-07-11,3
Sarasota,2020-07-12,3
Sarasota,2020-07-13,1
Sarasota,2020-07-14,5
Sarasota,2020-07-15,2
Sarasota,2020-07-16,5
Sarasota,2020-07-17,2
Sarasota,2020-07-18,5
Sarasota,2020-07-19,3
Sarasota,2020-07-20,2
Sarasota,2020-07-21,5
Sarasota,2020-07-22,2
Sarasota,2020-07-23,3
Sarasota,2020-07-24,3
Sarasota,2020-07-25,2
Sarasota,2020-07-26,1
Sarasota,2020-07-27,6
Sarasota,2020-07-28,3
Sarasota,2020-07-29,3
Sarasota,2020-07-30,4
Sarasota,2020-07-31,3
Sarasota,2020-08-01,2
Sarasota,2020-08-02,1
Sarasota,2020-08-03,2
Sarasota,2020-08-04,5
Sarasota,2020-08-05,1
Sarasota,2020-08-06,3
Sarasota,2020-08-07,3
Sarasota,2020-08-10,3
Sarasota,2020-08-11,4
Sarasota,2020-08-12,2
Sarasota,2020-08-13,5
Sarasota,2020-08-14,4
Sarasota,2020-08-15,2
Sarasota,2020-08-16,4
Sarasota,2020-08-17,2
Sarasota,2020-08-18,1
Sarasota,2020-08-19,5
Sarasota,2020-08-22,4
Sarasota,2020-08-24,3
Sarasota,2020-08-27,3
Sarasota,2020-08-29,1
Sarasota,2020-08-30,1
Sarasota,2020-08-31,1
Sarasota,2020-09-01,6
Sarasota,2020-09-02,1
Sarasota,2020-09-03,2
Sarasota,2020-09-04,1
Sarasota,2020-09-05,2
Sarasota,2020-09-07,2
Sarasota,2020-09-09,1
Sarasota,2020-09-10,1
Sarasota,2020-09-11,2
Sarasota,2020-09-12,1
Sarasota,2020-09-14,3
Sarasota,2020-09-15,2
Sarasota,2020-09-16,1
Sarasota,2020-09-18,2
Sarasota,2020-09-19,2
Sarasota,2020-09-22,1
Sarasota,2020-09-23,2
Sarasota,2020-09-24,4
Sarasota,2020-09-25,1
Sarasota,2020-09-28,4
Sarasota,2020-09-30,4
Sarasota,2020-10-02,1
Sarasota,2020-10-03,1
Sarasota,2020-10-05,1
Sarasota,2020-10-06,1
Sarasota,2020-10-07,1
Sarasota,2020-10-08,3
Sarasota,2020-10-10,4
Sarasota,2020-10-12,4
Sarasota,2020-10-13,3
Sarasota,2020-10-14,2
Sarasota,2020-10-15,1
Sarasota,2020-10-16,2
Sarasota,2020-10-18,1
Sarasota,2020-10-19,3
Sarasota,2020-10-20,4
Sarasota,2020-10-23,1
Sarasota,2020-10-26,2
Sarasota,2020-10-27,2
Sarasota,2020-10-29,1
Sarasota,2020-11-01,1
Sarasota,2020-11-08,2
Sarasota,2020-11-09,1
Sarasota,2020-11-10,2
Sarasota,2020-11-14,1
Sarasota,2020-11-16,4
Seminole,2020-03-30,1
Seminole,2020-04-01,1
Seminole,2020-04-02,1
Seminole,2020-04-03,1
Seminole,2020-04-06,1
Seminole,2020-04-08,2
Seminole,2020-04-09,1
Seminole,2020-04-15,2
Seminole,2020-04-16,1
Seminole,2020-04-26,1
Seminole,2020-05-15,1
Seminole,2020-06-03,1
Seminole,2020-06-07,1
Seminole,2020-06-11,1
Seminole,2020-06-13,1
Seminole,2020-06-14,1
Seminole,2020-06-17,1
Seminole,2020-06-19,1
Seminole,2020-06-20,1
Seminole,2020-06-24,2
Seminole,2020-06-25,3
Seminole,2020-06-26,3
Seminole,2020-06-27,4
Seminole,2020-06-28,5
Seminole,2020-06-29,5
Seminole,2020-06-30,2
Seminole,2020-07-01,4
Seminole,2020-07-02,3
Seminole,2020-07-03,3
Seminole,2020-07-04,4
Seminole,2020-07-05,1
Seminole,2020-07-06,3
Seminole,2020-07-07,8
Seminole,2020-07-08,4
Seminole,2020-07-09,7
Seminole,2020-07-10,4
Seminole,2020-07-11,17
Seminole,2020-07-12,16
Seminole,2020-07-13,4
Seminole,2020-07-14,6
Seminole,2020-07-15,1
Seminole,2020-07-16,3
Seminole,2020-07-17,7
Seminole,2020-07-18,4
Seminole,2020-07-19,2
Seminole,2020-07-20,4
Seminole,2020-07-21,2
Seminole,2020-07-22,5
Seminole,2020-07-23,1
Seminole,2020-07-24,9
Seminole,2020-07-25,1
Seminole,2020-07-26,4
Seminole,2020-07-27,1
Seminole,2020-07-28,1
Seminole,2020-07-30,2
Seminole,2020-07-31,3
Seminole,2020-08-02,1
Seminole,2020-08-03,1
Seminole,2020-08-04,4
Seminole,2020-08-06,1
Seminole,2020-08-07,8
Seminole,2020-08-08,3
Seminole,2020-08-10,4
Seminole,2020-08-12,1
Seminole,2020-08-14,1
Seminole,2020-08-16,1
Seminole,2020-08-17,1
Seminole,2020-08-18,3
Seminole,2020-08-19,2
Seminole,2020-08-20,1
Seminole,2020-08-22,1
Seminole,2020-08-24,1
Seminole,2020-08-26,1
Seminole,2020-08-27,1
Seminole,2020-08-28,3
Seminole,2020-08-29,1
Seminole,2020-08-30,2
Seminole,2020-08-31,1
Seminole,2020-09-02,1
Seminole,2020-09-04,1
Seminole,2020-09-05,4
Seminole,2020-09-06,2
Seminole,2020-09-07,1
Seminole,2020-09-10,3
Seminole,2020-09-14,2
Seminole,2020-09-16,2
Seminole,2020-09-18,1
Seminole,2020-09-23,1
Seminole,2020-09-29,1
Seminole,2020-10-01,2
Seminole,2020-10-02,1
Seminole,2020-10-04,1
Seminole,2020-10-09,1
Seminole,2020-10-11,2
Seminole,2020-10-13,1
Seminole,2020-10-16,1
Seminole,2020-10-17,1
Seminole,2020-10-18,1
Seminole,2020-10-21,2
Seminole,2020-10-26,1
Seminole,2020-10-27,2
Seminole,2020-10-29,1
Seminole,2020-11-03,1
Seminole,2020-11-04,1
Seminole,2020-11-10,1
St. Johns,2020-03-21,1
St. Johns,2020-03-23,1
St. Johns,2020-03-27,1
St. Johns,2020-04-07,1
St. Johns,2020-04-15,1
St. Johns,2020-05-12,1
St. Johns,2020-06-05,1
St. Johns,2020-06-13,1
St. Johns,2020-06-16,1
St. Johns,2020-06-17,1
St. Johns,2020-06-25,1
St. Johns,2020-06-26,1
St. Johns,2020-06-28,1
St. Johns,2020-06-29,1
St. Johns,2020-07-01,2
St. Johns,2020-07-03,3
St. Johns,2020-07-06,1
St. Johns,2020-07-07,2
St. Johns,2020-07-08,3
St. Johns,2020-07-10,1
St. Johns,2020-07-12,1
St. Johns,2020-07-15,2
St. Johns,2020-07-16,2
St. Johns,2020-07-18,3
St. Johns,2020-07-19,2
St. Johns,2020-07-21,2
St. Johns,2020-07-22,1
St. Johns,2020-07-24,2
St. Johns,2020-07-26,1
St. Johns,2020-07-27,2
St. Johns,2020-07-28,1
St. Johns,2020-07-29,1
St. Johns,2020-07-30,2
St. Johns,2020-07-31,2
St. Johns,2020-08-01,1
St. Johns,2020-08-03,1
St. Johns,2020-08-04,1
St. Johns,2020-08-05,5
St. Johns,2020-08-07,1
St. Johns,2020-08-09,2
St. Johns,2020-08-10,1
St. Johns,2020-08-11,2
St. Johns,2020-08-12,1
St. Johns,2020-08-15,1
St. Johns,2020-08-19,1
St. Johns,2020-08-28,1
St. Johns,2020-08-31,2
St. Johns,2020-09-01,1
St. Johns,2020-09-03,1
St. Johns,2020-09-05,1
St. Johns,2020-09-08,1
St. Johns,2020-09-15,1
St. Johns,2020-09-16,1
St. Johns,2020-09-19,2
St. Johns,2020-10-04,1
St. Johns,2020-10-05,1
St. Johns,2020-10-06,1
St. Johns,2020-10-11,1
St. Johns,2020-10-12,1
St. Johns,2020-10-13,4
St. Johns,2020-10-14,2
St. Johns,2020-10-27,1
St. Lucie,2020-03-22,1
St. Lucie,2020-03-26,1
St. Lucie,2020-03-27,1
St. Lucie,2020-03-28,1
St. Lucie,2020-03-30,1
St. Lucie,2020-04-01,1
St. Lucie,2020-04-04,1
St. Lucie,2020-04-05,2
St. Lucie,2020-04-06,2
St. Lucie,2020-04-07,1
St. Lucie,2020-04-09,1
St. Lucie,2020-04-10,1
St. Lucie,2020-04-12,3
St. Lucie,2020-04-14,1
St. Lucie,2020-04-15,2
St. Lucie,2020-04-16,1
St. Lucie,2020-04-18,1
St. Lucie,2020-04-21,1
St. Lucie,2020-04-22,3
St. Lucie,2020-04-26,1
St. Lucie,2020-04-29,1
St. Lucie,2020-05-07,1
St. Lucie,2020-05-15,1
St. Lucie,2020-05-21,1
St. Lucie,2020-05-24,1
St. Lucie,2020-05-31,2
St. Lucie,2020-06-01,1
St. Lucie,2020-06-03,1
St. Lucie,2020-06-04,1
St. Lucie,2020-06-05,1
St. Lucie,2020-06-06,1
St. Lucie,2020-06-07,1
St. Lucie,2020-06-08,1
St. Lucie,2020-06-09,2
St. Lucie,2020-06-10,7
St. Lucie,2020-06-11,1
St. Lucie,2020-06-12,2
St. Lucie,2020-06-13,1
St. Lucie,2020-06-14,1
St. Lucie,2020-06-15,1
St. Lucie,2020-06-23,3
St. Lucie,2020-06-24,1
St. Lucie,2020-06-25,1
St. Lucie,2020-06-26,2
St. Lucie,2020-06-27,2
St. Lucie,2020-06-28,2
St. Lucie,2020-06-29,2
St. Lucie,2020-07-01,2
St. Lucie,2020-07-02,8
St. Lucie,2020-07-03,4
St. Lucie,2020-07-04,2
St. Lucie,2020-07-05,1
St. Lucie,2020-07-06,6
St. Lucie,2020-07-07,2
St. Lucie,2020-07-08,1
St. Lucie,2020-07-09,4
St. Lucie,2020-07-10,3
St. Lucie,2020-07-11,3
St. Lucie,2020-07-12,8
St. Lucie,2020-07-13,9
St. Lucie,2020-07-14,2
St. Lucie,2020-07-15,2
St. Lucie,2020-07-16,2
St. Lucie,2020-07-17,6
St. Lucie,2020-07-18,5
St. Lucie,2020-07-19,4
St. Lucie,2020-07-20,3
St. Lucie,2020-07-21,6
St. Lucie,2020-07-22,10
St. Lucie,2020-07-23,6
St. Lucie,2020-07-24,8
St. Lucie,2020-07-25,9
St. Lucie,2020-07-26,9
St. Lucie,2020-07-27,6
St. Lucie,2020-07-28,10
St. Lucie,2020-07-29,3
St. Lucie,2020-07-30,7
St. Lucie,2020-07-31,1
St. Lucie,2020-08-01,5
St. Lucie,2020-08-02,1
St. Lucie,2020-08-03,4
St. Lucie,2020-08-04,4
St. Lucie,2020-08-05,9
St. Lucie,2020-08-06,4
St. Lucie,2020-08-07,1
St. Lucie,2020-08-08,1
St. Lucie,2020-08-09,5
St. Lucie,2020-08-10,8
St. Lucie,2020-08-12,2
St. Lucie,2020-08-13,5
St. Lucie,2020-08-14,2
St. Lucie,2020-08-15,1
St. Lucie,2020-08-16,2
St. Lucie,2020-08-17,2
St. Lucie,2020-08-18,4
St. Lucie,2020-08-20,1
St. Lucie,2020-08-22,1
St. Lucie,2020-08-23,1
St. Lucie,2020-08-24,3
St. Lucie,2020-08-26,2
St. Lucie,2020-08-27,1
St. Lucie,2020-08-28,1
St. Lucie,2020-08-29,1
St. Lucie,2020-08-30,1
St. Lucie,2020-08-31,3
St. Lucie,2020-09-01,1
St. Lucie,2020-09-02,2
St. Lucie,2020-09-03,1
St. Lucie,2020-09-05,3
St. Lucie,2020-09-07,1
St. Lucie,2020-09-08,1
St. Lucie,2020-09-10,1
St. Lucie,2020-09-11,3
St. Lucie,2020-09-12,1
St. Lucie,2020-09-14,1
St. Lucie,2020-09-15,1
St. Lucie,2020-09-16,1
St. Lucie,2020-09-17,2
St. Lucie,2020-09-20,3
St. Lucie,2020-09-21,2
St. Lucie,2020-09-24,1
St. Lucie,2020-09-27,2
St. Lucie,2020-09-28,2
St. Lucie,2020-09-29,3
St. Lucie,2020-09-30,1
St. Lucie,2020-10-02,1
St. Lucie,2020-10-03,2
St. Lucie,2020-10-04,1
St. Lucie,2020-10-05,1
St. Lucie,2020-10-06,1
St. Lucie,2020-10-07,1
St. Lucie,2020-10-08,1
St. Lucie,2020-10-09,1
St. Lucie,2020-10-10,2
St. Lucie,2020-10-13,1
St. Lucie,2020-10-17,1
St. Lucie,2020-10-18,2
St. Lucie,2020-10-20,2
St. Lucie,2020-10-22,1
St. Lucie,2020-10-26,1
St. Lucie,2020-10-27,1
St. Lucie,2020-11-03,2
St. Lucie,2020-11-05,1
St. Lucie,2020-11-10,2
Sumter,2020-03-21,1
Sumter,2020-03-23,2
Sumter,2020-03-24,1
Sumter,2020-03-25,1
Sumter,2020-03-26,1
Sumter,2020-03-28,1
Sumter,2020-03-30,2
Sumter,2020-03-31,1
Sumter,2020-04-01,1
Sumter,2020-04-04,1
Sumter,2020-04-14,1
Sumter,2020-04-17,1
Sumter,2020-04-21,1
Sumter,2020-04-26,1
Sumter,2020-04-29,1
Sumter,2020-04-30,1
Sumter,2020-06-26,1
Sumter,2020-07-01,2
Sumter,2020-07-03,1
Sumter,2020-07-05,2
Sumter,2020-07-06,2
Sumter,2020-07-07,1
Sumter,2020-07-08,1
Sumter,2020-07-09,1
Sumter,2020-07-12,1
Sumter,2020-07-15,3
Sumter,2020-07-16,1
Sumter,2020-07-18,2
Sumter,2020-07-19,1
Sumter,2020-07-21,1
Sumter,2020-07-22,1
Sumter,2020-07-23,3
Sumter,2020-07-24,2
Sumter,2020-07-25,2
Sumter,2020-07-26,2
Sumter,2020-07-28,1
Sumter,2020-07-30,3
Sumter,2020-07-31,1
Sumter,2020-08-01,1
Sumter,2020-08-03,1
Sumter,2020-08-04,1
Sumter,2020-08-05,1
Sumter,2020-08-08,1
Sumter,2020-08-12,1
Sumter,2020-08-14,2
Sumter,2020-08-15,6
Sumter,2020-08-18,2
Sumter,2020-08-20,1
Sumter,2020-08-22,2
Sumter,2020-08-28,2
Sumter,2020-09-05,1
Sumter,2020-09-13,1
Sumter,2020-09-16,1
Sumter,2020-09-18,1
Sumter,2020-09-23,1
Sumter,2020-09-27,1
Sumter,2020-09-30,2
Sumter,2020-10-02,1
Sumter,2020-10-03,1
Sumter,2020-10-06,1
Sumter,2020-10-07,1
Sumter,2020-10-12,1
Sumter,2020-10-16,1
Sumter,2020-10-22,1
Sumter,2020-11-04,1
Sumter,2020-11-12,1
Suwannee,2020-04-03,2
Suwannee,2020-04-05,3
Suwannee,2020-04-10,2
Suwannee,2020-04-11,1
Suwannee,2020-04-13,4
Suwannee,2020-04-14,2
Suwannee,2020-04-16,1
Suwannee,2020-04-19,1
Suwannee,2020-04-25,1
Suwannee,2020-04-26,1
Suwannee,2020-04-27,1
Suwannee,2020-04-30,1
Suwannee,2020-06-16,1
Suwannee,2020-06-19,1
Suwannee,2020-06-22,4
Suwannee,2020-07-01,2
Suwannee,2020-07-03,1
Suwannee,2020-07-04,1
Suwannee,2020-07-07,1
Suwannee,2020-07-09,1
Suwannee,2020-07-12,1
Suwannee,2020-07-19,1
Suwannee,2020-07-20,3
Suwannee,2020-07-21,3
Suwannee,2020-07-24,1
Suwannee,2020-07-27,1
Suwannee,2020-07-28,2
Suwannee,2020-07-29,1
Suwannee,2020-07-30,3
Suwannee,2020-07-31,1
Suwannee,2020-08-03,1
Suwannee,2020-08-04,1
Suwannee,2020-08-05,15
Suwannee,2020-08-06,2
Suwannee,2020-08-11,1
Suwannee,2020-08-13,1
Suwannee,2020-08-15,1
Suwannee,2020-08-16,2
Suwannee,2020-08-20,1
Suwannee,2020-08-28,1
Suwannee,2020-09-09,1
Suwannee,2020-09-23,1
Suwannee,2020-10-05,2
Suwannee,2020-10-07,1
Suwannee,2020-10-10,1
Suwannee,2020-10-26,1
Suwannee,2020-10-29,1
Taylor,2020-06-05,1
Taylor,2020-07-14,1
Taylor,2020-07-22,1
Taylor,2020-08-03,1
Taylor,2020-08-06,1
Taylor,2020-08-07,1
Taylor,2020-08-08,2
Taylor,2020-08-14,1
Taylor,2020-08-18,1
Taylor,2020-08-20,2
Taylor,2020-08-28,1
Taylor,2020-09-06,1
Taylor,2020-09-16,1
Taylor,2020-09-25,1
Taylor,2020-10-05,1
Taylor,2020-10-08,1
Taylor,2020-10-19,1
Taylor,2020-10-31,1
Union,2020-05-21,1
Union,2020-05-25,1
Union,2020-07-09,1
Union,2020-07-16,2
Union,2020-07-29,1
Union,2020-08-08,1
Union,2020-08-09,1
Union,2020-08-18,1
Union,2020-08-20,1
Union,2020-08-22,1
Union,2020-08-24,1
Union,2020-08-26,1
Union,2020-08-29,2
Union,2020-08-31,2
Union,2020-09-02,1
Union,2020-09-05,1
Union,2020-09-06,2
Union,2020-09-08,1
Union,2020-09-10,5
Union,2020-09-11,2
Union,2020-09-12,1
Union,2020-09-14,1
Union,2020-09-17,3
Union,2020-09-21,2
Union,2020-09-22,2
Union,2020-09-24,1
Union,2020-09-25,1
Union,2020-09-26,3
Union,2020-09-28,2
Union,2020-09-29,1
Union,2020-09-30,1
Union,2020-10-01,1
Union,2020-10-05,1
Union,2020-10-06,1
Union,2020-10-08,1
Union,2020-10-09,1
Union,2020-10-12,1
Union,2020-10-14,2
Union,2020-10-19,1
Union,2020-10-25,1
Volusia,2020-03-24,1
Volusia,2020-03-26,1
Volusia,2020-03-29,1
Volusia,2020-04-01,3
Volusia,2020-04-02,1
Volusia,2020-04-08,5
Volusia,2020-04-09,1
Volusia,2020-04-12,1
Volusia,2020-04-14,1
Volusia,2020-04-15,3
Volusia,2020-04-16,1
Volusia,2020-04-17,1
Volusia,2020-04-18,1
